N,vol,time
2277,1.750652313232422e-01,1.796160000000000e+05
2278,1.750736236572266e-01,1.823280000000000e+05
2279,1.750652313232422e-01,1.842960000000000e+05
2280,1.750736236572266e-01,1.846000000000000e+05
2281,1.750652313232422e-01,1.897200000000000e+05
2282,1.750736236572266e-01,1.815840000000000e+05
2283,1.750652313232422e-01,1.867840000000000e+05
2284,1.750736236572266e-01,1.907600000000000e+05
2285,1.750652313232422e-01,1.802800000000000e+05
2286,1.750736236572266e-01,1.789520000000000e+05
2287,1.750652313232422e-01,1.864560000000000e+05
2288,1.750736236572266e-01,1.830240000000000e+05
2289,1.750656127929688e-01,1.686640000000000e+05
2290,1.750732421875000e-01,1.385280000000000e+05
2291,1.750656127929688e-01,1.758880000000000e+05
2292,1.750732421875000e-01,1.346720000000000e+05
2293,1.750656127929688e-01,1.693280000000000e+05
2294,1.750732421875000e-01,1.380320000000000e+05
2295,1.750656127929688e-01,1.709600000000000e+05
2296,1.750732421875000e-01,1.351200000000000e+05
2297,1.750656127929688e-01,1.666480000000000e+05
2298,1.750732421875000e-01,1.373680000000000e+05
2299,1.750656127929688e-01,1.689280000000000e+05
2300,1.750732421875000e-01,1.312560000000000e+05
2301,1.750656127929688e-01,1.693840000000000e+05
2302,1.750732421875000e-01,1.392880000000000e+05
2303,1.750656127929688e-01,1.777200000000000e+05
2304,1.750732421875000e-01,1.346960000000000e+05
2305,1.750656127929688e-01,1.682880000000000e+05
2306,1.750732421875000e-01,1.351200000000000e+05
2307,1.750659942626953e-01,1.934880000000000e+05
2308,1.750732421875000e-01,1.343680000000000e+05
2309,1.750659942626953e-01,1.813120000000000e+05
2310,1.750728607177734e-01,1.845440000000000e+05
2311,1.750659942626953e-01,1.924960000000000e+05
2312,1.750728607177734e-01,1.851840000000000e+05
2313,1.750659942626953e-01,1.923200000000000e+05
2314,1.750728607177734e-01,1.956160000000000e+05
2315,1.750659942626953e-01,2.057120000000000e+05
2316,1.750728607177734e-01,1.963680000000000e+05
2317,1.750659942626953e-01,1.851200000000000e+05
2318,1.750728607177734e-01,1.839840000000000e+05
2319,1.750659942626953e-01,1.827360000000000e+05
2320,1.750728607177734e-01,1.923680000000000e+05
2321,1.750659942626953e-01,1.922400000000000e+05
2322,1.750728607177734e-01,1.857280000000000e+05
2323,1.750663757324219e-01,1.788000000000000e+05
2324,1.750728607177734e-01,1.879680000000000e+05
2325,1.750663757324219e-01,1.823520000000000e+05
2326,1.750724792480469e-01,1.801120000000000e+05
2327,1.750663757324219e-01,1.895840000000000e+05
2328,1.750724792480469e-01,1.749600000000000e+05
2329,1.750663757324219e-01,1.739360000000000e+05
2330,1.750724792480469e-01,1.822400000000000e+05
2331,1.750663757324219e-01,1.851040000000000e+05
2332,1.750724792480469e-01,1.812640000000000e+05
2333,1.750663757324219e-01,1.778080000000000e+05
2334,1.750724792480469e-01,2.114720000000000e+05
2335,1.750663757324219e-01,2.376640000000000e+05
2336,1.750724792480469e-01,2.039840000000000e+05
2337,1.750663757324219e-01,1.812320000000000e+05
2338,1.750724792480469e-01,1.778080000000000e+05
2339,1.750663757324219e-01,1.748000000000000e+05
2340,1.750724792480469e-01,1.848640000000000e+05
2341,1.750663757324219e-01,1.833280000000000e+05
2342,1.750724792480469e-01,2.417440000000000e+05
2343,1.750667572021485e-01,2.023520000000000e+05
2344,1.750724792480469e-01,1.820960000000000e+05
2345,1.750667572021485e-01,1.929280000000000e+05
2346,1.750724792480469e-01,1.830240000000000e+05
2347,1.750667572021485e-01,1.942880000000000e+05
2348,1.750720977783203e-01,1.913760000000000e+05
2349,1.750667572021485e-01,1.981280000000000e+05
2350,1.750720977783203e-01,1.970080000000000e+05
2351,1.750667572021485e-01,2.004320000000000e+05
2352,1.750720977783203e-01,1.933600000000000e+05
2353,1.750667572021485e-01,1.948160000000000e+05
2354,1.750720977783203e-01,1.952000000000000e+05
2355,1.750667572021485e-01,1.986240000000000e+05
2356,1.750720977783203e-01,2.029760000000000e+05
2357,1.750667572021485e-01,1.941600000000000e+05
2358,1.750720977783203e-01,1.958080000000000e+05
2359,1.750671386718750e-01,1.561440000000000e+05
2360,1.750720977783203e-01,1.920320000000000e+05
2361,1.750671386718750e-01,1.584320000000000e+05
2362,1.750720977783203e-01,1.981120000000000e+05
2363,1.750671386718750e-01,1.559520000000000e+05
2364,1.750720977783203e-01,2.009600000000000e+05
2365,1.750671386718750e-01,1.614880000000000e+05
2366,1.750717163085938e-01,1.809440000000000e+05
2367,1.750671386718750e-01,1.639040000000000e+05
2368,1.750717163085938e-01,1.789280000000000e+05
2369,1.750671386718750e-01,1.596800000000000e+05
2370,1.750717163085938e-01,1.832800000000000e+05
2371,1.750671386718750e-01,1.593280000000000e+05
2372,1.750717163085938e-01,1.752480000000000e+05
2373,1.750671386718750e-01,1.604320000000000e+05
2374,1.750717163085938e-01,1.764320000000000e+05
2375,1.750671386718750e-01,1.669440000000000e+05
2376,1.750717163085938e-01,1.765280000000000e+05
2377,1.750671386718750e-01,1.634880000000000e+05
2378,1.750717163085938e-01,1.784320000000000e+05
2379,1.750675201416016e-01,2.025280000000000e+05
2380,1.750717163085938e-01,2.005440000000000e+05
2381,1.750675201416016e-01,2.100320000000000e+05
2382,1.750717163085938e-01,1.812480000000000e+05
2383,1.750675201416016e-01,2.029280000000000e+05
2384,1.750717163085938e-01,1.852320000000000e+05
2385,1.750675201416016e-01,1.989600000000000e+05
2386,1.750717163085938e-01,1.830720000000000e+05
2387,1.750675201416016e-01,2.016800000000000e+05
2388,1.750713348388672e-01,2.004800000000000e+05
2389,1.750675201416016e-01,1.996160000000000e+05
2390,1.750713348388672e-01,1.980320000000000e+05
2391,1.750675201416016e-01,2.053920000000000e+05
2392,1.750713348388672e-01,1.981280000000000e+05
2393,1.750675201416016e-01,2.085440000000000e+05
2394,1.750713348388672e-01,2.045600000000000e+05
2395,1.750679016113281e-01,1.958880000000000e+05
2396,1.750713348388672e-01,2.017920000000000e+05
2397,1.750679016113281e-01,1.927200000000000e+05
2398,1.750713348388672e-01,2.060800000000000e+05
2399,1.750679016113281e-01,1.934720000000000e+05
2400,1.750713348388672e-01,1.983840000000000e+05
2401,1.750679016113281e-01,1.990720000000000e+05
2402,1.750713348388672e-01,2.049600000000000e+05
2403,1.750679016113281e-01,1.931840000000000e+05
2404,1.750713348388672e-01,2.017120000000000e+05
2405,1.750679016113281e-01,1.945920000000000e+05
2406,1.750713348388672e-01,2.034880000000000e+05
2407,1.750679016113281e-01,1.911840000000000e+05
2408,1.750709533691406e-01,1.911680000000000e+05
2409,1.750679016113281e-01,2.021600000000000e+05
2410,1.750709533691406e-01,2.012000000000000e+05
2411,1.750679016113281e-01,1.970400000000000e+05
2412,1.750709533691406e-01,2.055360000000000e+05
2413,1.750682830810547e-01,2.214880000000000e+05
2414,1.750709533691406e-01,2.049280000000000e+05
2415,1.750682830810547e-01,2.038560000000000e+05
2416,1.750709533691406e-01,1.973120000000000e+05
2417,1.750682830810547e-01,2.050560000000000e+05
2418,1.750709533691406e-01,1.986560000000000e+05
2419,1.750682830810547e-01,2.068960000000000e+05
2420,1.750709533691406e-01,1.959840000000000e+05
2421,1.750682830810547e-01,2.062400000000000e+05
2422,1.750709533691406e-01,2.002240000000000e+05
2423,1.750682830810547e-01,2.050080000000000e+05
2424,1.750709533691406e-01,1.990240000000000e+05
2425,1.750682830810547e-01,2.095840000000000e+05
2426,1.750709533691406e-01,1.972800000000000e+05
2427,1.750682830810547e-01,2.040960000000000e+05
2428,1.750709533691406e-01,1.962720000000000e+05
2429,1.750682830810547e-01,2.123840000000000e+05
2430,1.750709533691406e-01,2.055200000000000e+05
2431,1.750686645507813e-01,1.965760000000000e+05
2432,1.750705718994141e-01,2.029600000000000e+05
2433,1.750686645507813e-01,1.912640000000000e+05
2434,1.750705718994141e-01,2.165440000000000e+05
2435,1.750686645507813e-01,1.898240000000000e+05
2436,1.750705718994141e-01,2.094720000000000e+05
2437,1.750686645507813e-01,1.915360000000000e+05
2438,1.750705718994141e-01,2.141120000000000e+05
2439,1.750686645507813e-01,1.961760000000000e+05
2440,1.750705718994141e-01,2.168800000000000e+05
2441,1.750686645507813e-01,1.892160000000000e+05
2442,1.750705718994141e-01,2.139840000000000e+05
2443,1.750686645507813e-01,1.950240000000000e+05
2444,1.750705718994141e-01,2.119200000000000e+05
2445,1.750686645507813e-01,1.875840000000000e+05
2446,1.750705718994141e-01,2.096640000000000e+05
2447,1.750686645507813e-01,1.907200000000000e+05
2448,1.750705718994141e-01,2.105600000000000e+05
2449,1.750690460205078e-01,2.289280000000000e+05
2450,1.750705718994141e-01,2.236000000000000e+05
2451,1.750690460205078e-01,2.148640000000000e+05
2452,1.750705718994141e-01,2.203680000000000e+05
2453,1.750690460205078e-01,2.559840000000000e+05
2454,1.750701904296875e-01,1.986400000000000e+05
2455,1.750690460205078e-01,2.143040000000000e+05
2456,1.750701904296875e-01,2.049760000000000e+05
2457,1.750690460205078e-01,2.064640000000000e+05
2458,1.750701904296875e-01,1.789920000000000e+05
2459,1.750690460205078e-01,2.182720000000000e+05
2460,1.750701904296875e-01,1.860000000000000e+05
2461,1.750690460205078e-01,2.132480000000000e+05
2462,1.750701904296875e-01,1.816000000000000e+05
2463,1.750690460205078e-01,2.146560000000000e+05
2464,1.750701904296875e-01,1.806240000000000e+05
2465,1.750690460205078e-01,2.180320000000000e+05
2466,1.750701904296875e-01,1.840960000000000e+05
2467,1.750694274902344e-01,2.019360000000000e+05
2468,1.750701904296875e-01,1.693920000000000e+05
2469,1.750694274902344e-01,2.000640000000000e+05
2470,1.750701904296875e-01,1.867680000000000e+05
2471,1.750694274902344e-01,2.035200000000000e+05
2472,1.750701904296875e-01,1.764640000000000e+05
2473,1.750694274902344e-01,1.990080000000000e+05
2474,1.750701904296875e-01,1.809600000000000e+05
2475,1.750694274902344e-01,2.060480000000000e+05
2476,1.750701904296875e-01,1.991520000000000e+05
2477,1.750694274902344e-01,2.122080000000000e+05
2478,1.750701904296875e-01,1.777760000000000e+05
2479,1.750694274902344e-01,2.028480000000000e+05
2480,1.750701904296875e-01,1.900000000000000e+05
2481,1.750694274902344e-01,2.053760000000000e+05
2482,1.750698089599610e-01,2.191040000000000e+05
2483,1.750694274902344e-01,2.043040000000000e+05
2484,1.750698089599610e-01,2.117120000000000e+05
2485,1.750698089599610e-01,2.112640000000000e+05
2486,1.750698089599610e-01,2.230880000000000e+05
2487,1.750698089599610e-01,2.267680000000000e+05
2488,1.750698089599610e-01,2.190720000000000e+05
2489,1.750698089599610e-01,2.203040000000000e+05
2490,1.750698089599610e-01,2.172640000000000e+05
2491,1.750698089599610e-01,2.282880000000000e+05
2492,1.750698089599610e-01,2.209280000000000e+05
2493,1.750698089599610e-01,2.128640000000000e+05
2494,1.750698089599610e-01,2.406880000000000e+05
2495,1.750698089599610e-01,2.228160000000000e+05
2496,1.750698089599610e-01,2.225600000000000e+05
2497,1.750698089599610e-01,2.063360000000000e+05
2498,1.750698089599610e-01,2.321440000000000e+05
2499,1.750698089599610e-01,2.531680000000000e+05
2500,1.750698089599610e-01,2.115840000000000e+05
